"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Q7GGXC6Q","conferencePaper","2017","Ferguson, Jamie; Brewster, Stephen A.","Evaluation of psychoacoustic sound parameters for sonification","Proceedings of the 19th ACM International Conference on Multimodal Interaction","978-1-4503-5543-8","","10.1145/3136755.3136783","https://dl.acm.org/doi/10.1145/3136755.3136783","Sonification designers have little theory or experimental evidence to guide the design of data-to-sound mappings. Many mappings use acoustic representations of data values which do not correspond with the listener's perception of how that data value should sound during sonification. This research evaluates data-to-sound mappings that are based on psychoacoustic sensations, in an attempt to move towards using data-to-sound mappings that are aligned with the listener's perception of the data value's auditory connotations. Multiple psychoacoustic parameters were evaluated over two experiments, which were designed in the context of a domain-specific problem - detecting the level of focus of an astronomical image through auditory display. Recommendations for designing sonification systems with psychoacoustic sound parameters are presented based on our results.","2017-11-03","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","120–127","","","","","","","ICMI '17","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/LIZTJAG3/Ferguson and Brewster - 2017 - Evaluation of psychoacoustic sound parameters for .pdf","","","Sonification; Psychoacoustics; Auditory Display","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZK3SCJC3","conferencePaper","2022","Seiça, Mariana; Roque, Licínio; Martins, Pedro; Cardoso, F. Amílcar","An Illustrative Design Case of Systemic Sonification","Proceedings of the 17th International Audio Mostly Conference","978-1-4503-9701-8","","10.1145/3561212.3561224","https://dl.acm.org/doi/10.1145/3561212.3561224","The experience of sonification as a living system is a recent proposal for designing audio-centred communication. Drawing concepts from embodied perception and phenomenology of interaction, the systemic sonification approach has been characterised as a dynamic, evolving auditory community of sound beings that act and are acted upon by humans through interactive exchanges. In this study, we take on this theoretical proposal to explore a tentative design and develop a proof-of-concept of how this approach can be realised in practice. Departing from a previous sonification exercise of retail consumption data and adopting the proposed foundations of systemism, we develop an illustrative design case for the system’s composition, its environment, its structure, and the mechanisms which translate the behaviour of the evolving system to human interaction. While discussing the particular results, we debate the generativity of such a perspective towards envisioning alternative design spaces and novel interactive experiences.","2022-10-10","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","171–178","","","","","","","AM '22","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/K2N66EDL/Seiça et al. - 2022 - An Illustrative Design Case of Systemic Sonificati.pdf","","","Sonification; Sound Design; Interacting with Sound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PN3RIP9J","conferencePaper","2019","Kalampratsidou, Vilelmini; Torres, Elizabeth B.","Bodily Signals Entrainment in the Presence of Music","Proceedings of the 6th International Conference on Movement and Computing","978-1-4503-7654-9","","10.1145/3347122.3347125","https://dl.acm.org/doi/10.1145/3347122.3347125","As a user listens to music, his bodily biorhythms can entrain with the music's rhythms. This work describes a human computer interface used to characterize the evolution of the stochastic signatures of physiological rhythms across the central and the peripheral nervous systems in the presence (or absence) of music. We track the heart, EEG and kinematics' variability under different music-driven conditions to identify the parameter manifold and context with maximal signal to noise ratio as well as to identify regions of maximal and minimal statistical co-dependencies of present events from past events.","2019-10-10","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","1–8","","","","","","","MOCO '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/VSCJYGJ3/Kalampratsidou and Torres - 2019 - Bodily Signals Entrainment in the Presence of Musi.pdf","","","sonification; music; autocorrelation; biorhythms; bodily signals; body movement; heart activity; micro-movements; musical features; stochastic signatures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRLHLRUB","conferencePaper","2020","van Rheden, Vincent; Grah, Thomas; Meschtscherjakov, Alexander","Sonification approaches in sports in the past decade: a literature review","Proceedings of the 15th International Audio Mostly Conference","978-1-4503-7563-4","","10.1145/3411109.3411126","https://dl.acm.org/doi/10.1145/3411109.3411126","The raise of novel mobile sensor and actuator technologies in the past decade enabled sonification of sport related data in real time for the athlete. We have systematically analysed scientific literature with respect to sports domains, feedback goals, user types, used sensor technology, and how the captured sensor data was sonified. We describe these aspects of 34 selected papers. Our analysis enables researchers to grasp prevalent approaches and to identify blind spots for new ways how sonification can not only aid athletes to improve their performance, but also to enhance the experience of various sports practitioners through sonification.","2020-09-16","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","199–205","","","","","","Sonification approaches in sports in the past decade","AM '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/ZIRUMGXM/van Rheden et al. - 2020 - Sonification approaches in sports in the past deca.pdf","","","sonification; human-computer interaction; literature analysis; sports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUVYYQKQ","conferencePaper","2012","Hermann, Thomas; Neumann, Alexander; Zehe, Sebastian","Head gesture sonification for supporting social interaction","Proceedings of the 7th Audio Mostly Conference: A Conference on Interaction with Sound","978-1-4503-1569-2","","10.1145/2371456.2371469","https://dl.acm.org/doi/10.1145/2371456.2371469","In this paper we introduce two new methods for real-time sonification of head movements and head gestures. Head gestures such as nodding or shaking the head are important non-verbal back-channelling signals which facilitate coordination and alignment of communicating interaction partners. Visually impaired persons cannot interpret such non-verbal signals, same as people in mediated communication (e.g. on the phone), or cooperating users whose visual attention is focused elsewhere. We introduce our approach to tackle these issues, our sensing setup and two different sonification methods. A first preliminary study on the recognition of signals shows that subjects understand the gesture type even without prior explanation and can estimate gesture intensity and frequency with no or little training.","2012-09-26","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","82–89","","","","","","","AM '12","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/V82EB5YC/Hermann et al. - 2012 - Head gesture sonification for supporting social in.pdf","","","sonification; auditory display; assistive technology; head gestures; interaction technology; mediated communication; social interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNTIYAQT","conferencePaper","2015","Smith, Thomas; Bowen, Simon J.; Nissen, Bettina; Hook, Jonathan; Verhoeven, Arno; Bowers, John; Wright, Peter; Olivier, Patrick","Exploring Gesture Sonification to Support Reflective Craft Practice","Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems","978-1-4503-3145-6","","10.1145/2702123.2702497","https://dl.acm.org/doi/10.1145/2702123.2702497","Much of the knowing employed in skilled craft practice is difficult to communicate solely through written or verbal description. Consequently, the reflection and development of a craft practice in this manner may miss important nuances of practitioners' skills and experiences. We created digital technologies to sonify (using audio to perceptualize data) a group of craft practitioners' gestures to explore how we can aid their reflection in and on their craft, and consequently develop it. Over a number of workshops, the design of these sonifications were iterated based on how the practitioners responded to them. We found that direct sonification of gesture (sounds generated directly from motion sensor data) helped practitioners understand and reflect upon their own and each other's practice, encouraged discussion and enabled modification of craft technique.","2015-04-18","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","67–76","","","","","","","CHI '15","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/2EELQD7L/Smith et al. - 2015 - Exploring Gesture Sonification to Support Reflecti.pdf","","","sonification; craft skills; reflective practice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CS3U6UXY","conferencePaper","2020","Giomi, Andrea","Somatic Sonification in Dance Performances. From the Artistic to the Perceptual and Back","Proceedings of the 7th International Conference on Movement and Computing","978-1-4503-7505-4","","10.1145/3401956.3404226","https://dl.acm.org/doi/10.1145/3401956.3404226","Since the end of the 1980s, interactive musical systems have played an increasingly relevant role in dance performances. More recently, the use of interactive auditory feedback for sensorimotor learning such as movement sonification has gained currency and scientific attention in a variety of fields ranging from rehabilitation to sport training, neuroscience and product design. This paper investigates the convergence between interactive music/dance systems and movement sonification in the field of dance. The main question we address is whether the emergence of the notion of sonification can foster new perspectives for practice-based artistic research. In this context, we highlight a fundamental shift of perspective from musical interactivity per se to the somatic knowledge provided by the real time sonification of movement, which can be considered as a major somatic-sonification turn.","2020-07-15","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","1–8","","","","","","","MOCO '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/E6VWIYUE/Giomi - 2020 - Somatic Sonification in Dance Performances. From t.pdf","","","movement sonification; dance technology; dance/music interactive systems; somatic sonification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XB7UKN3J","conferencePaper","2014","Cruz, Pablo","A parameter mapping sonification for price differences in market research studies","Proceedings of the 7th Euro American Conference on Telematics and Information Systems","978-1-4503-2435-9","","10.1145/2590651.2590777","https://dl.acm.org/doi/10.1145/2590651.2590777","Differences in prices registered in market research studies are common. Visualization of the price differences is difficult to develop and understand as several attributes are considered by the analysts. An alternative to visualization of the price differences is sonification, a kind of auditory display, in which these attributes and relations are translated into sound. In this paper we present a parameter mapping sonification for differences of prices in market research studies. As a proof of concept, we show results from an implementation of the sonification which creates four samples, one for each category of differences defined in this work. Also we describe its use and its benefits in a real market research environment.","2014-04-02","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","1–6","","","","","","","EATIS '14","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/Z4UR6F8C/Cruz - 2014 - A parameter mapping sonification for price differe.pdf","","","sonification; auditory displays; numerical sound synthesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFNYFANN","conferencePaper","2016","Dietz, Michael; Garf, Maha El; Damian, Ionut; André, Elisabeth","Exploring Eye-Tracking-Driven Sonification for the Visually Impaired","Proceedings of the 7th Augmented Human International Conference 2016","978-1-4503-3680-2","","10.1145/2875194.2875208","https://dl.acm.org/doi/10.1145/2875194.2875208","Most existing sonification approaches for the visually impaired restrict the user to the perception of static scenes by performing sequential scans and transformations of visual information to acoustic signals. This takes away the user's freedom to explore the environment and to decide which information is relevant at a given point in time. As a solution, we propose an eye tracking system to allow the user to choose which elements of the field of view should be sonified. More specifically, we enhance the sonification approaches for color, text and facial expressions with eye tracking mechanisms. To find out how visually impaired people might react to such a system we applied a user centered design approach. Finally, we explored the effectiveness of our concept in a user study with seven visually impaired persons. The results show that eye tracking is a very promising input method to control the sonification, but the large variety of visual impairment conditions restricts the applicability of the technology.","2016-02-25","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","1–8","","","","","","","AH '16","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/46E62CX9/Dietz et al. - 2016 - Exploring Eye-Tracking-Driven Sonification for the.pdf","","","Sonification; Eye Tracking; Signal Processing; Sound Synthesis; Visually Impaired","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UESPQR7B","conferencePaper","2018","Ferguson, Jamie; Brewster, Stephen A.","Investigating Perceptual Congruence between Data and Display Dimensions in Sonification","Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems","978-1-4503-5620-6","","10.1145/3173574.3174185","https://dl.acm.org/doi/10.1145/3173574.3174185","The relationships between sounds and their perceived meaning and connotations are complex, making auditory perception an important factor to consider when designing sonification systems. Listeners often have a mental model of how a data variable should sound during sonification and this model is not considered in most data:sound mappings. This can lead to mappings that are difficult to use and can cause confusion. To investigate this issue, we conducted a magnitude estimation experiment to map how roughness, noise and pitch relate to the perceived magnitude of stress, error and danger. These parameters were chosen due to previous findings which suggest perceptual congruency between these auditory sensations and conceptual variables. Results from this experiment show that polarity and scaling preference are dependent on the data:sound mapping. This work provides polarity and scaling values that may be directly utilised by sonification designers to improve auditory displays in areas such as accessible and mobile computing, process-monitoring and biofeedback.","2018-04-21","2023-07-06 04:39:31","2023-07-06 04:39:31","2023-07-05","1–9","","","","","","","CHI '18","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/Users/minsik/Zotero/storage/8HHC9VIZ/Ferguson and Brewster - 2018 - Investigating Perceptual Congruence between Data a.pdf","","","sonification; auditory display; mental models; psychoacoustics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
